Uniq Id,Crawl Timestamp,Pageurl,Price,Product Name,Product Id,Description,Deal Info,Validity,Product Information,Bundle Id,Main Image,Card Price,Deal Title,Store Name
3e10e29d24f26e15f067ccff424145c7,2024-06-12 03:37:53 +0000,https://www.checkers.co.za/All-Departments/Health-and-Beauty/Vitamins/Turbovite-Focus-10ml/p/10190834EA,R4.99,Turbovite Focus 10ml,000000000010190834,Turbocharge your life - Increased mental concentration.,"","",Product Brand=Turbovite|Product Width (mm)=49|Product Height (mm)=119|Product Length (mm)=7|Product Gross Weight (g)=13|Product Volume=10ml|Product Depth (mm)=7|Unit of Measure=EA|Main Barcode=6009684040382,"",https://www.checkers.co.za//medias/10190834EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wxNzI0MDB8aW1hZ2UvcG5nfGltYWdlcy9oMzkvaDQ0LzEwMzc2ODkzMzAwNzY2LnBuZ3wxZGM3MTc5Y2U0ZjQ2NTlkNzMxM2I0YmQyN2Q0MzY2YzEyMTMxMDM4NzBmOTIxNzI4ODFkMDY3Mjg2Y2Y0MDBm,"","",
ef2d1853907120274d2665d9caa94699,2024-06-12 03:30:37 +0000,https://www.checkers.co.za/All-Departments/Electronics/Computing/Hard-Drives-and-Flash-Drives/SanDisk-Cruzer-Blade-USB-A-2-0-Flash-Drive-16GB/p/10348330EA,R99.99,SanDisk Cruzer Blade USB-A 2.0 Flash Drive 16GB,000000000010348330,"The cutting edge of storage technology has arrived with this essential USB-A flash drive. It has a 16GB capacity.The Cruzer Blade USB Flash Drive features a compact design that fits easily into a pocket or computer bag.This USB drive has a sleek black and red design that coordinates with many electronic devices.Transferring data onto the Cruzer Blade USB Flash Drive is easy: simply plug it into your computer's USB port and drag files into the drive's folder.After a fast, first-time driver download, this USB drive lets you start storing, transporting, and sharing your data immediately.","","","Product Brand=SanDisk|Product Width (mm)=76|Product Height (mm)=127|Product Length (mm)=9|Product Gross Weight (g)=11|Product Depth (mm)=9|What's in the box=1 x 16GB SanDisk Cruzer Blade USB-A 2.0 Flash Drive|Unit of Measure=EA|Main Barcode=619659000431|Form Factor= Standard Flash Drive|Operating System= Microsoft Windows XP, Windows Vista, Windows 7, Windows 8, Apple Mac OS X v10.9+|Total Contents= 1|Article Guarantee/Warranty= 5 Year Warranty|Size= 41.5mmL x 17.6mW x 7.4mmH|Colour Detail= Black And Red|Style= USB-A Flash Drive|Capacity= 16GB|Colour= Multicolour","",https://www.checkers.co.za//medias/10348330EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wxNDkyNzF8aW1hZ2UvcG5nfGltYWdlcy9oNGYvaDQ4LzEwOTk5MjU5NjkzMDg2LnBuZ3wwYWRhZGUwOTg2ZTMwZDZlNTMwZGJlODNkZWVmOTg1OGZlZjRkMTJiNzk3NmM0MTYzYzI4NWIwZDJhMzRmMmJm,"","",
f3c9da81f9593677f2c9c02e38de1609,2024-06-12 03:21:30 +0000,https://www.checkers.co.za/All-Departments/Toys/Building-Blocks/Building-Block-Sets/Max-Building-Blocks-100-Piece-%28Colour-May-Vary%29/p/10726781EA,R99.99,Max Building Blocks 100 Piece (Colour May Vary),10726781,"This building blocks toy tests your ability to focus and stimulates creativity by creating intriguing themes. A Space Hunter, Knight's Castle, and Dragon Attack are among the many pieces that may be collected.","","",Product Brand=Max|Product Width (mm)=58|Product Height (mm)=170|Product Length (mm)=195|Product Gross Weight (g)=0.16|What's in the box=1 x 100 Piece Zuru Max Building Blocks|Unit of Measure=EA|Main Barcode=193052004833|Age Group= 3 Years+|Total Contents= 106|Sub Brand= Zuru|Style= Building Block Set|Colour= Multicolour,"",https://www.checkers.co.za//medias/10726781EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3w0NTI0ODZ8aW1hZ2UvcG5nfGltYWdlcy9oY2MvaGUxLzEwODUzOTA2MTIwNzM0LnBuZ3xlOTVmMTQ5NzZkNWNhZjQzOWFkNmE0ZTEzNDcxMDhkNTNiMGRkMmE0NDBjNjQ1YzIwM2JmZWQ2MWUzM2RiMWY4,"","",
f1dc8f01169c50b09d6cc1d8f5724ba0,2024-06-12 03:19:51 +0000,https://www.checkers.co.za/All-Departments/Gifts/Party-and-Decorations/Balloons/Oaktree-UK-Soccer-Ball-Happy-Birthday-Foil-Balloon-45-7cm/p/10724490EA,R39.99,Oaktree UK Soccer Ball Happy Birthday Foil Balloon 45.7cm,000000000010724490,"Designed with your little soccer lover's birthday celebrations in mind, this foil balloon is made in the UK and boasts a holographic print. Simply fill it with helium and tie it to a string to put a happy smile on your little one's face.","","",Product Brand=Oaktree UK|Product Width (mm)=6|Product Height (mm)=208|Product Length (mm)=143|Product Gross Weight (g)=690|What's in the box=1 x 45.7cm Oaktree Soccer Ball Happy Birthday Round Foil Balloon|Unit of Measure=EA|Main Barcode=5060161228519|Size= 45.7cm|Style= Helium Balloon|Colour= Multicolour,"",https://www.checkers.co.za//medias/10724490EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wyNDY2NTl8aW1hZ2UvcG5nfGltYWdlcy9oYmQvaGZkLzExMDExMTg1NzA0OTkwLnBuZ3xmNGYyM2ExNDdjY2Q5ODA4NTU0ZTVmZDMxNTRjMWM0YjM3YWEyY2IxOWY4YzBiM2E3NWM0ODE1MDQyMzIwZjFh,"","",
62810c7398c0b1fbaabc476a7fb7014c,2024-06-12 03:42:25 +0000,https://www.checkers.co.za/All-Departments/Food/Food-Cupboard/Chocolates-and-Sweets/Chocolate-Bars/Choco-Lux-White-Chocolate-80g-/p/10794641EA,R19.99,Choco Lux White Chocolate 80g,000000000010794641,"Forget your worries with each bite of this decadent, indulgent white chocolate slab that gives you pure satisfaction. For a delightful twist, chop it into small pieces and add it to your favourite baked goods and desserts. Alternatively, melt it to create a homemade white chocolate sauce, perfect for drizzling over your culinary creations.","","","Product Brand=Choco Lux|Product Width (mm)=75|Product Height (mm)=175|Product Length (mm)=13|Product Weight=85|What's in the box=1 x 80g Choco Lux White Chocolate |Unit of Measure=EA|Main Barcode=6001224458039|Halaal= true|Ingredients= Sugar, Dried Whole Milk (Cow's Milk), Cocoa Butter, Non-Hydrogenated Vegetable Fat (Palm Fruit and Shea Seeds), Emulsifiers (E322 (Soya), E476), Flavouring|Allergens= Contains: Milk, Soya. Made in a factory that uses egg, peanuts, tree nuts, wheat, gluten, barley and oats|Dietary Requirement= Halaal; Kosher; |Nutritional Information=    |Serving Size= 40g|Benefits & Features= Smooth and creamy white chocolate Can be enjoyed on your own or shared with a loved one Can be chopped into squares and added to baked goods and desserts Can be melted to make homemade white chocolate sauce Perfect sweet treat for after-dinner, road trips, movie night, or when you need to indulge Satisfies your cravings Versatile ingredient for various recipes |Kosher= true","",https://www.checkers.co.za//medias/10794641EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wxNTk1MTl8aW1hZ2UvcG5nfGltYWdlcy9oNWEvaGRjLzEwNzIyNTkwMjI4NTEwLnBuZ3w0N2E0ODZiNjI4ZTYwYmMwZTVjNTlhZWJiNTVjYTQ1NGM2Yjk5OThmZDg5ZGUxZTg4MjQwOWYxNWFjM2U4NjAz,"","",
7156a199d2105b86b2a70c95eb615c92,2024-06-12 03:16:07 +0000,https://www.checkers.co.za/All-Departments/Food/Fresh-Food/Yoghurt/Fat-Free-and-Low-Fat-Yoghurt/Crystal-Valley-Low-Fat-Plain-Yoghurt-1kg/p/10211917EA,R36.99,Crystal Valley Low Fat Plain Yoghurt 1kg,000000000010211917,Low Fat Plain Yoghurt.,"","",Product Brand=Crystal Valley|Product Width (mm)=124|Product Height (mm)=134|Product Length (mm)=124|Product Weight=1kg|Product Gross Weight (g)=44|Product Depth (mm)=124|Unit of Measure=EA|Main Barcode=6001224005790|Lactose Free= false|Vegan= false,"",https://www.checkers.co.za//medias/10211917EA-20190726-Media-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wyNTQ3OTV8aW1hZ2UvcG5nfGltYWdlcy9oYzcvaGNiLzg4NTgyMDI4OTg0NjIucG5nfGMyOWMxMzg3NjJmYTVlZjU2YWIxZTYxMTVhNWJkNGRkOTc1Y2Q0ZTgxYzAyYTA1MzIyZTdiYWQ0YzEwODI5YTM,"","",
eeb1307733148bd98fd750d7b9dc2059,2024-06-12 03:36:34 +0000,https://www.checkers.co.za/All-Departments/Gifts/Party-and-Decorations/Party-Packs/Party-Thingz-Party-Packs-4-Pack/p/10111013EA,R29.99,Party Thingz Party Packs 4 Pack,000000000010111013,"Party packs are a delightful addition to a birthday party and add a decorative touch to a party. Place these on a table at your front door for guests to collect, or place on the birthday table to create a fun filled decorative display.","","",Product Brand=Party Thingz|Product Gross Weight (g)=53|What's in the box=1 x 4 Party Packs|Unit of Measure=EA|Main Barcode=724493322011|Colour= Multicolour,"",https://www.checkers.co.za//medias/10111013EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wyNjc4NjJ8aW1hZ2UvcG5nfGltYWdlcy9oODQvaGRjLzk3NjU2ODY1NDIzNjYucG5nfDMyOGM2MDNlMDRmMGUyZjRhOWJmNGRkNTRiMTdjMTBhMDM4MTA3Nzc0ODE2NWM3MmI1ZWEzOGU5YTZmNWRiMTE,"","",
973053828e8c478b48fb40392d10860e,2024-06-12 03:22:42 +0000,https://www.checkers.co.za/All-Departments/Toys/Play-Sets/Toddler-Play-Sets/In-Display-Mini-Medical-Trolley-Bag-%28Type-May-Vary%29/p/10867095EA,R49.99,In Display Mini Medical Trolley Bag (Type May Vary),000000000010867095,"Encourage your child to embark on imaginative journeys filled with caring for others, just like real healthcare heroes. Watch as they administer pretend treatments, conduct check-ups, and organise their medical tools with the utmost precision. This toy isn't just about play; it's about fostering a sense of responsibility and compassion. Assorted items are supplied at random. Should you wish to purchase a specific colour or variant, please visit us in store.","","",Product Brand=Unbranded|Product Width (mm)=65|Product Height (mm)=140|Product Length (mm)=90|What's in the box=1x Mini Medical Trolley Bag|Unit of Measure=EA|Main Barcode=4895211510563|Age Group= 3 Years+|Batteries Required= No|Material= Plastic|Assembly Required= Yes|Total Contents= 1|Size= Mini|Colour Detail= Assorted|Style= Medical Trolley Bag|Colour= Multicolour,"",https://www.checkers.co.za//medias/10867095EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3w5MjM1NTV8aW1hZ2UvcG5nfGltYWdlcy9oNDcvaGFiLzEwOTExMDcxOTkzODg2LnBuZ3w1M2IxZWYyMjZiNTgyOTdlY2YyODIxM2U1ZDNlOGM5Y2FlOWY4M2NmOWIzZWM5ZDc5MDJiNDYzNjY5ODg1MGYz,"","",
4a2894e675fefd6d3f92b0c6f7fdf0b2,2024-06-12 03:52:30 +0000,https://www.checkers.co.za/All-Departments/Gifts/Wrapping-and-Gifting/Gift-Bags/Bear-and-Bunch-of-Flowers-Medium-Gift-Bag/p/10873438EA,R8.99,Bear & Bunch of Flowers Medium Gift Bag,000000000010873438,"It can instantly brighten your gift-giving experience and leave a lasting impression on your recipient. Picture the joy on your recipient's face as they receive their gift encased in this adorable bag. The playful design brings a smile to anyone's face, making it ideal for all ages and occasions. From baby showers to Valentine's Day, it can add an extra element of charm to every present.","","",Product Brand=Unbranded|What's in the box=1 x Bear & Bunch of Flowers Medium Gift Bag|Unit of Measure=EA|Main Barcode=6001224887723|Size= Medium|Style= Gift Bag|Colour= Multicolour,"",https://www.checkers.co.za//medias/10873438EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wxNzE0Nzd8aW1hZ2UvcG5nfGltYWdlcy9oMzkvaGY3LzEwOTQ4MzMwNTUzMzc0LnBuZ3w1N2RjMDRiYzZjYTAxMDM4MjNhZTc4YTUxYzRlNDEwYWZhMzNiN2YyZDU2ZDFlNDg5ZjBlNTE2NDRlYzdiNDBk,"","",
fb50cb76084358c548de0551c386dc2f,2024-06-12 03:12:01 +0000,https://www.checkers.co.za/All-Departments/Food/Food-Cupboard/Sugar-and-Sweeteners/Sweeteners/Canderel-Sweetener-100-Refill-Pack-3x8-5g-Sachets-Box/p/10460230EA,R89.99,Canderel Sweetener 100 Refill Pack 3x8.5g Sachets Box,000000000010460230,Each sachet contains 100 sweetener tablets. Refill your dispenser up to 3 times with this 3 pack.,"","","Product Brand=Canderel|Product Width (mm)=71|Product Height (mm)=94|Product Length (mm)=31|Product Weight=25.5g|Product Gross Weight (g)=38|Product Depth (mm)=31|Unit of Measure=EA|Main Barcode=7640110705865|Ingredients= Lactose (from Cow's Milk), Sucralose 7.3% (Non-Nutritive Sweetener), Stabiliser (Microcrystalline Cellulose), Flavourings, Emulsifier (Cross Linked CMC).","",https://www.checkers.co.za//medias/10460230EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wyMDY5NTR8aW1hZ2UvcG5nfGltYWdlcy9oNzQvaDExLzk2NDAxOTE5MTgxMTAucG5nfGQ0ZTU1MDE2OWNjOGUyNmMzYzJhNzY5YTk1MjA0NGIxM2JmMmJmMWE0NDM4ZmQ5ZGM4YTlmMmJhYWU4ODU0YmQ,"","",
669c85d82ecd6dedb9aeea98f22a135a,2024-06-12 04:01:10 +0000,https://www.checkers.co.za/All-Departments/Toys/Play-Sets/Toddler-Play-Sets/Ja-Ru-Squish-Attack-Boy-Play-Sets-%28Colour-May-Vary%29/p/10739729EA,R59.99,Ja-Ru Squish Attack Boy Play Sets (Colour May Vary),000000000010739729,"From squeezing and squishing to throwing and catching, the possibilities are endless with these soft, squishy balls. They can help with honing your hand-eye coordination, improving your reflexes, and enhancing your overall focus. Not only that, but they are also great for sensory therapy, improving fine motor skills, and releasing pent-up emotions. Assorted items are supplied at random. Should you wish to purchase a specific colour or variant, please visit us in store.","","",Product Brand=Ja-Ru|Product Width (mm)=178|Product Height (mm)=45|Product Length (mm)=127|Product Gross Weight (g)=70|What's in the box=3x Squish Attack Balls|Unit of Measure=EA|Main Barcode=75656055650|Age Group= 4 Years+|Batteries Required= No|Assembly Required= No|Total Contents= 3|Colour Detail= Assorted|Style= Squish Balls|Colour= Multicolour,"",https://www.checkers.co.za//medias/10739729EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3w4ODI0NjB8aW1hZ2UvcG5nfGltYWdlcy9oNDMvaGZjLzEwOTEwOTAyNjgxNjMwLnBuZ3xiNDBhYTBmYWQzMjA0YmFjNTM5YmI2YmNhODBlMWJkN2NhYWQxZWUyYmZhYjg1ZjkwMjQyOWRjNmUyMDIzMDJi,"","",
285dffa6728cbd99291672a7cef1bddc,2024-06-12 03:54:34 +0000,https://www.checkers.co.za/All-Departments/Electronics/PDP-XB-Series-X-Wired-Controller---Electric-Carbon/p/10888251EA,R999.99,PDP XB Series X Wired Controller - Electric Carbon,000000000010888251,Crush the competition and look good doing it with the Xbox Series X|S & PC Ion White Controller! Customize the way you play and enhance your game using the free PDP Control Hub App,"","",Product Brand=PDP|Product Width (mm)=145|Product Height (mm)=65|Product Length (mm)=87|Product Weight=0.23100000000000001|Product Gross Weight (g)=0.23|Product Volume=0.23100000000000001|What's in the box=1 x Xbox Controller 1 x 8-foot cable|Unit of Measure=EA|Main Barcode=708056068509|Style= Wired Controller,"",https://www.checkers.co.za//medias/10888251EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wxODEyMjd8aW1hZ2UvcG5nfGltYWdlcy9oNTIvaGVhLzEwOTc4NDIyMjI2OTc0LnBuZ3xiMzQ5YTNiMzdiNjc2YTZjZWUzYmIxZmVhYTMwZWRmZWNmYWZjODM2NWIyOGEyM2EwNmZjZWZiZDUyZDg0Y2E3,"","",
1b6b294ebafd55941b3299a3bf517d75,2024-06-12 03:49:55 +0000,https://www.checkers.co.za/All-Departments/Toys/Play-Sets/Action-Play-Sets/Robo-Fighter-Transforming-Robot-22cm-%28Type-May-Vary%29/p/10783395EA,R149.99,Robo Fighter Transforming Robot 22cm (Type May Vary),10783395,"This transformed game measures 22cm in size and it can be transformed into a vehicle. Battery-operated. (Product is an Assorted Item and will be picked and supplied at Random. Should you wish to select a particular item, please find them in store to purchase.)","","","Product Brand=Unbranded|Product Width (mm)=70|Product Height (mm)=260|Product Length (mm)=240|Product Gross Weight (g)=0.31|What's in the box=22cm Robo Fighter Transforming Robot|Unit of Measure=EA|Main Barcode=883788860277|Age Group= 5 Years +|Batteries Required= AG3|Batteries Included= Yes|Material= Plastic|Assembly Required= Yes|Total Contents= 1|Article Guarantee/Warranty= No|Benefits & Features= Robot can be transformed into vehicle in second, and vice versa Battery operated light up weapon |Size= 22cm|Colour Detail= Assorted|Style= Transforming Robot Toy |Colour= Multicolour","",https://www.checkers.co.za//medias/10783395EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3w1MTE5OTh8aW1hZ2UvcG5nfGltYWdlcy9oMDgvaDBkLzEwODYzODYxNTYzNDIyLnBuZ3xkN2QzZTYxM2Y0YmYzMGZhZmNhYzlhZjM5MWYzNjBjMjJjOWI5NDA1MTBiNzAyZTcyMzBkYWVhOTVjZWYwZDYx,"","",
6b87cb32e638fb190c794035f41d891b,2024-06-12 03:41:43 +0000,https://www.checkers.co.za/All-Departments/Food/Food-Cupboard/Biltong%2C-Dried-Fruit%2C-Nuts-and-Seeds/Roasted%2C-Salted-and-Flavoured-Nuts/Safari-Salted-Peanuts-and-Raisins-150g-/p/10130410EA,R36.99,Safari Salted Peanuts & Raisins 150g,000000000010130410,"Enjoy a delightful blend of lightly salted peanuts paired with sweet raisins. The peanuts are carefully salted to enhance their natural taste without overpowering the palate, while the raisins add a chewy texture and natural sweetness to the mix. Whether you're on the go or in need of a quick energy boost, this snack provides a tasty solution.","","","Product Brand=Safari|Product Width (mm)=100|Product Height (mm)=130|Product Length (mm)=24|Product Weight=150|Product Gross Weight (g)=154|Product Depth (mm)=16|What's in the box=150g Safari Salted Peanuts & Raisins|Unit of Measure=EA|Main Barcode=6001020011797|Ingredients= Peanut and Raisin Mix (97%) [Peanuts and Raisins in Variable Proportions], Vegetable Oil (Palm Fruit, Sunflower Seed, TBHQ), Salt|Allergens= Contains: Peanuts. May contain tree nuts|Dietary Requirement= Halaal; Vegetarian; |Serving Size= 40g|Shelf Life= See packaging for Best Before Date.|Benefits & Features= Delicious combination of salted peanuts and raisins Ideal as a snack or lunchbox treat Pantry must-have for quick and satisfying munching Provides a quick energy boost for busy lifestyles |Size= 150g|Style= Peanuts & Raisins","",https://www.checkers.co.za//medias/10130410EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wyMTQ1ODV8aW1hZ2UvcG5nfGltYWdlcy9oN2QvaGViLzEwOTU3NzQ3MjU3Mzc0LnBuZ3xmZTEyNWI0ZDBjZjAwMmFlNDQ1N2ViNjVmN2JkNmE2YTNlMmExNWZjODZmN2Q5MTEzMmNmYTdkNjBmYjc0NmMz,"","",
771d6b0c8df8cf9b16b46c2ea83da0da,2024-06-12 03:56:21 +0000,https://www.checkers.co.za/All-Departments/Electronics/Headphones-and-Portable-Speakers/Headphones-and-Earphones/Polaroid-Foldable-Headphones-With-Mic/p/10628983EA,R179.99,Polaroid Foldable Headphones With Mic,000000000010628983,"Add a pop of personality to your style with this pair of brightly coloured blue and green foldable headphones. The foldable design makes it easy to pack and take with you wherever you go. While the tangle-proof fabric cord ensures you won't have to spend time untangling your headphones before use. The cushioned ear cups and adjustable headband provide a comfortable fit for extended listening sessions. And with an in-line microphone and 3.5 mm audio jack, these headphones are perfect for hands-free calling and listening to your favourite tunes.","","",Product Brand=Polaroid|Product Width (mm)=30|Product Height (mm)=205|Product Length (mm)=210|Product Gross Weight (g)=255|Product Depth (mm)=210|What's in the box=1 x Polaroid Blue Foldable Headphones with Mic|Unit of Measure=EA|Main Barcode=6005519102706|Form Factor= On-ear|Headphone Jack= Yes|Noise Cancelling= No|Batteries Included= No|Batteries Required= No|Remote Included= No|Total Contents= 1|Wireless Technology= Not Supported|Benefits & Features= In-line microphone; Foldable design for easy storage and transport; Tangle-proof fabric cord; Cushioned ear cups; Adjustable headband; 3.5mm audio jack; Fun blue and bright green colour; Stereo sound|Style= Headphones|Colour= Blue,"",https://www.checkers.co.za//medias/10628983EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wxMzAyMDh8aW1hZ2UvcG5nfGltYWdlcy9oODYvaGUxLzEwOTk5Mjg3MDg3MTM0LnBuZ3w2YzE1ZmMzMDY3ZmI2ZTUxOGJlMjFiYTk3NWIyMTQ4MTJiNmRjZmE0NTg3NWJlZjZiMmNhMjE2MDdkN2Q1Yjhi,"","",
8356ea73a3922ad0da55d3c6917e8a80,2024-06-12 03:23:02 +0000,https://www.checkers.co.za/All-Departments/Health-and-Beauty/Medicine/Lip-Balm%2C-Ulcer-and-Cold-Sore-Relief/Lip-Ice-Regular-Lip-Balm-4-9g/p/10140397EA,R26.99,Lip Ice Regular Lip Balm 4.9g,000000000010140397,"Trusted South African lip care brand since 1965, the oldest of its kind in the country. Trusted and iconic.","","",Product Brand=Lip Ice|Product Weight=4.9g|Unit of Measure=EA|Main Barcode=6002413076119,"",https://www.checkers.co.za//medias/10140397EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wxNTM3NjB8aW1hZ2UvcG5nfGltYWdlcy9oZmYvaDAxLzg5Njc2MzM0Njk0NzAucG5nfDljNWJiMzZmYmUwMDZlN2RhYjhhNTU0NTNlMzJkYjJjMzE2NzdlYWZmNmUxMGZjNWU1OGNmMDQ1M2M5MjhjNDE,"","",
4cec1c03295cea3136218adbd722fbd9,2024-06-12 03:18:33 +0000,https://www.checkers.co.za/All-Departments/Gifts/Wrapping-and-Gifting/Gift-Boxes/Clifton-Rectangular-Red-Gift-Box-Size-6/p/10815569EA,R74.99,Clifton Rectangular Red Gift Box Size 6,000000000010815569,"Besides being just a pretty face - it's also incredibly versatile. Its size and shape make it excellent for holding jewellery, small trinkets, and other special items. Whether you're presenting a gift to a loved one or storing your own cherished possessions, this gift box can fit the bill.","","",Product Brand=Clifton|Product Width (mm)=200|Product Height (mm)=150|Product Length (mm)=280|What's in the box=1x Clifton Rectangular Red Gift Box Size 6|Unit of Measure=EA|Main Barcode=6005347058039|Size= 280mmL x 200mmW x 150mmH|Colour Detail= Matte|Style= Gift Box|Colour= Red,"",https://www.checkers.co.za//medias/10815569EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wxMzY2NzZ8aW1hZ2UvcG5nfGltYWdlcy9oOTAvaDc2LzEwOTMxOTc3ODQ2ODE0LnBuZ3xmYmE5NzU3ZWZlM2MzYzhjZTcwZWUxNmMzODdkMjBmMWMxOGQ1N2YyMDNhYjZhYjM0NWJlOTQyZTM2ZDFkMDI1,"","",
676858bce28057c8d37deb6e4d8e4c48,2024-06-12 03:28:03 +0000,https://www.checkers.co.za/All-Departments/Toys/Play-Sets/Action-Play-Sets/Klik-and-Spin-Sensory-Spyderbot/p/10783204EA,R49.99,Klik & Spin Sensory Spyderbot,10783204,You may shape and personalise the Klik & Spin Fidget Chain Spinner to help you concentrate on the task at hand. Change the links whatever you want! Both the clicking sound and the spinning motion it makes when you rotate its limbs are very gratifying.,"","","Product Brand=Klik & Spin|Product Width (mm)=1016|Product Height (mm)=28|Product Length (mm)=1778|Product Gross Weight (g)=0.05|What's in the box=1 x Klik & Spin Sensory Spyderbot|Unit of Measure=EA|Main Barcode=75656048003|Age Group= 4 Years+|Total Contents= 1|Benefits & Features= You can click, spin and shape it|Sub Brand= Ja-Ru|Style= Sensory Toy|Colour= Multicolour","",https://www.checkers.co.za//medias/10783204EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3w5MTc3OTd8aW1hZ2UvcG5nfGltYWdlcy9oMGEvaGZlLzEwMjgxNzg2NzM2NjcwLnBuZ3w1YmI5ZDU1MTQ2MjE4ODkwZmNhZTU2Y2MxODI0YzlmZDQ0ZTY0YTU0NWViMWI4NDNkNjZjOWMzOGVkZTYzMTg4,"","",
8f5f6c604c5d58750602e130247d87d5,2024-06-12 03:33:47 +0000,https://www.checkers.co.za/All-Departments/Toys/Soft-Toys/Animal-Plush-Toys/Barbie-Glitzy-Plush-Pet-20cm-%28Type-May-Vary%29/p/10854485EA,R99.99,Barbie Glitzy Plush Pet 20cm (Type May Vary),000000000010854485,"Not only are these plush pets incredibly charming, but they also serve a variety of purposes. Kids will love playing with them and taking them on adventures. They make the perfect snuggle buddy when reading a book or watching a movie, and they're also a great comfort item for little ones who might be missing their real-life pets. They also make beautiful decorations for a little one's nursery or playroom. Assorted items are supplied at random. Should you wish to purchase a specific colour or variant, please visit us in store.","","",Product Brand=Barbie|Product Width (mm)=75|Product Height (mm)=200|Product Length (mm)=150|What's in the box=1x 20cm Barbie Glitzy Plush Pet|Unit of Measure=EA|Main Barcode=194735159970|Age Group= 3 Years+|Total Contents= 1|Size= 20cm|Style= Plush Animal|Colour= Multicolour,"",https://www.checkers.co.za//medias/10854485EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3w2NzU4MDF8aW1hZ2UvcG5nfGltYWdlcy9oZmEvaDk3LzEwODMzODk5MDYxMjc4LnBuZ3xkMzgxNTZhMzcwNDZmMTA3NWNhZjliZjg3ZGM5NGQyZDYwMDY5OGQ5OGRkOWIwM2NiNzE0OGY3MzE1NjZhZTBh,"","",
a0cbe1e41320d9e9165b004d3383d63e,2024-06-12 03:59:20 +0000,https://www.checkers.co.za/All-Departments/Toys/Soft-Toys/Animal-Plush-Toys/Misfittens-Get-Meowt-Cat-Plush-Toy-%28Type-May-Vary%29/p/10788143EA,R199.99,Misfittens Get Meowt Cat Plush Toy (Type May Vary),000000000010788143,"Your little one will adore the fuzzy surprise that is inside each of these containers. There are 12 different cats to collect in amusing containers, including a Himalayan cat, a Tabby cat and even a Calico cat. An additional collectors' handbook is also included with more details about your new pet. (Product is an Assorted Item and will be picked and supplied at Random. Should you wish to select a particular item, please find them in store to purchase.)","","",Product Brand=Basic Fun!|Product Width (mm)=83|Product Height (mm)=268|Product Length (mm)=83|Product Gross Weight (g)=212|Product Depth (mm)=83|What's in the box=1 x Assorted Misfittens Get Meowt Cat Plush Toy|Unit of Measure=EA|Main Barcode=885561039368|Age Group= 4 Years+|Total Contents= 1|Benefits & Features= Collector's item; Plush toys; Assorted; Fun filled containers; 12 different cats; Surprise guaranteed; Includes collectors guide|Sub Brand= Misfittens|Colour Detail= Assorted|Style= Plush Toy|Colour= Multicolour,"",https://www.checkers.co.za//medias/10788143EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wzMDgwNTJ8aW1hZ2UvcG5nfGltYWdlcy9oZjIvaGUwLzEwMTg5NDU0MDE2NTQyLnBuZ3xlOWRmMDYwMGU4YTRmMzg5MjRjYWI3ODQzYTI1YThjZWZmNTlkNGMxMWZkYTUwMzM2Yzg0ZDEzZmYwY2ZkNDVi,"","",
